content,id,tstamp,profilelink,screenname,timezone
@Redskins free Cooley,4944ddf2b0f7cd26672c3ef388dd196f,2012-12-24T14:40:54Z,http://a0.twimg.com/profile_images/2941202799/e8322c55a56649e87c91674a3ab77034_normal.jpeg,JoeySosaBeats,Quito
Just Added: NFL Moves Cowboys/Redskins To Sunday Night With Their Flex Scheduling  http://t.co/kyGcA59L,55c2a1cf922f08a4f855e9a555b7867e,2012-12-24T14:40:56Z,http://a0.twimg.com/profile_images/2013802029/RCC_Init_normal_normal.gif,redcarpetcrash,Central Time (US & Canada)
"RT @Redskin_Girl: @Jarvis99jenkins We still trippin down in South Carolina Love the Redskins ,now going to boil some peanuts for Christm ...",8711c0c2bbdc70a728e161e6d2b0de6d,2012-12-24T14:41:00Z,http://a0.twimg.com/profile_images/2999782994/18a733f56307e97d477e44a260995c1f_normal.jpeg,latexxxglen,Eastern Time (US & Canada)
so the dallas vs redskins game is now at 8:20pm cuz they want it prime time for Sunday night football #i #can #dig #it,3861cd04e18f4335189c6cc75fed6c0e,2012-12-24T14:41:01Z,http://a0.twimg.com/profile_images/2790900003/66ae8875725ed3177577c66bc44456b9_normal.jpeg,iheartjujubabyy,Eastern Time (US & Canada)
@Pretty_BYRDie mind joe business! Or the redskins vs. cowboys game on Sunday night...you pick,e41a462eab38af701009d81f4a118eaa,2012-12-24T14:41:06Z,http://a0.twimg.com/profile_images/1558030342/24_normal.jpg,JOttenstein,Quito
No redskins game for me:(,5fc293cb0044bcb42d6882c8b45551e0,2012-12-24T14:41:07Z,http://a0.twimg.com/profile_images/2963837994/4ec13e95c38afbd8bfd043ca80a6fbcd_normal.jpeg,JakeThaCannon,Quito
How bout Trent Richardson as write-in @BonnieBernstein: Today @dpshow Poll Question: Who should be NFL Off Rookie of Yr: Luck/RGIII/RWilson?,6b12f35c5814393fd331d754c98c27b0,2012-12-24T14:41:11Z,http://a0.twimg.com/profile_images/1593830002/Alabama_Crimson_normal.jpg,Crimsoncolored,Mountain Time (US & Canada)
RT @redcarpetcrash: Just Added: NFL Moves Cowboys/Redskins To Sunday Night With Their Flex Scheduling  http://t.co/kyGcA59L,e11cd094d54c082f899c5589274f91b3,2012-12-24T14:41:18Z,http://a0.twimg.com/profile_images/1081894874/sam_guitar_normal.jpg,SamTheMailman,Central Time (US & Canada)
Redskins close in on division title; Week 16 NFL roundup http://t.co/yz8DpxzW,e1bda501e7b5e4a87f48cf4ad55cbe20,2012-12-24T14:41:20Z,http://a0.twimg.com/profile_images/3010910077/7e277a609a8ca8657cbb246e4403a1e7_normal.jpeg,focusonthereal,
Everything in me says Redskins win next weekend but I just have a weird feeling romo is gonna pull it off. #cantwait #cowboys,75b62704cd77a310f6292ac5f14abeee,2012-12-24T14:41:21Z,http://a0.twimg.com/profile_images/2887453100/9974fb084fdb347eb655e8afe169c34c_normal.jpeg,RealAsianMamba,Central Time (US & Canada)
Already 5x more action on Cowboys-Redskins in Vegas than any other game.  (via http://t.co/iUMuou9R),b86b8a6c41ce382e6885a1811e8f0fd6,2012-12-24T14:41:26Z,http://a0.twimg.com/profile_images/1160087693/modern_image_studios_3_1455860__1__normal.jpg,jeffplatt,Central Time (US & Canada)
The redskins cowboys game being moved to 820 made it even more nerve-wrecking,a85a75800d82bb08b2056cf28a936e3e,2012-12-24T14:41:29Z,http://a0.twimg.com/profile_images/2344008551/dnj4o9lkk0za1g3ha8iq_normal.jpeg,mrhodes95,Quito
cowboys have a shot with 7 defensive starters out#nextmanup!!!@sportscenter @dallascowboys @redskins,f0a3498c877f4b8453674892f832eda6,2012-12-24T14:41:30Z,http://a0.twimg.com/profile_images/2590740211/m06kmo5485zlnzifn3ll_normal.jpeg,kinglittle11,Eastern Time (US & Canada)
“@ESPNNFL: BREAKING: Cowboys at Redskins flexed to Sunday Night Football on NBC - 820pm ET” I am going to this game!!! #AHHHHHHHH #SOAWESOME,c3d8fb193db38bd2a025c47a9e53f8e7,2012-12-24T14:41:48Z,http://a0.twimg.com/profile_images/2423689948/image_normal.jpg,BlameNettles,
RT @_OtisJenkins: Redskins are going to win the nfc east @ESPN_FirstTake,30603038d8cf0186c2a3efa932c6b0a2,2012-12-24T14:42:01Z,http://a0.twimg.com/sticky/default_profile_images/default_profile_2_normal.png,sidermanatgcsj7,
@robcarpenter81 like Seahawks and Redskins did great last season,615b05d516be4e42a18926c4d1657150,2012-12-24T14:42:04Z,http://a0.twimg.com/profile_images/2537483144/28AkTca8_normal,agonz1439,
Redskins | Robert Griffin effective throwing the deep ball http://t.co/XswL8uvY,0d0d02ed60508601e2253632832a6103,2012-12-24T14:42:07Z,http://a0.twimg.com/profile_images/1437438502/nfl_normal.jpg,NFL_newsnow,
The Redskins Encyclopedia http://t.co/LnGOdVlF,c378864f23e8f826f46efdb03c9a04f7,2012-12-24T14:42:09Z,http://a0.twimg.com/profile_images/2778111010/96ef889e2c2b4e46b17f159b99d179d2_normal.jpeg,NFL_Tomorrow,
@Redskins  One more game!! #BeatDownDallas,b4e43d7b1737382e647bb0ed16a8cb95,2012-12-24T14:42:15Z,http://a0.twimg.com/profile_images/2575038534/avatar-3018344_normal.gif,missj757,Eastern Time (US & Canada)
#NFL Jason Witten sets TE record in Cowboys loss http://t.co/BNiS4toO #SportsRoadhouse,885a8651e05abc0eec53bbaf66f34bb9,2012-12-24T14:42:17Z,http://a0.twimg.com/profile_images/2581919323/cokv3kqjpqcs4speytub_normal.jpeg,SportsRoadhouse,Central Time (US & Canada)
Redskins vs. Cowboys moved to primetime...this shit gon be good #HTTR,a6129a19ca6b6c13d621dd0625f9b317,2012-12-24T14:42:23Z,http://a0.twimg.com/profile_images/2820428050/a8be8a0e5efa848cb0a199c8c01cbbd9_normal.jpeg,StevedaManager,Eastern Time (US & Canada)
Cowboys vs. Redskins For the Division Title moved to Primetime! #CANTWAIT #CowboysNation,cb23cfcb681d9b1e8360d6febc7df8e7,2012-12-24T14:42:38Z,http://a0.twimg.com/profile_images/2621885305/image_normal.jpg,Nico50Goffredo,Eastern Time (US & Canada)
Cowboys Redskins Sunday night!  Win and your in...,257b1f80eb705e2a7874663e313b48b6,2012-12-24T14:42:50Z,http://a0.twimg.com/profile_images/2883891392/02a4e02b8c4e385cf44598ca2ae64e61_normal.jpeg,kitobax,
Face-Off: Redskins will win the NFC East http://t.co/O9fXbGRX #HTTR #HTRG,604db54a5dabc6c7e217268d4becca08,2012-12-24T14:42:57Z,http://a0.twimg.com/profile_images/2982928895/06443f511dc98d1c67ebc4d6ac4f137a_normal.jpeg,Hail2theRedskin,Casablanca
"@SportsCenter @dallascowboys @redskins You forget 1 thing jaws.. R G 3!!! If u think what russ did to niners was nasty, just wait to see ths",9a2007638ed43ceda718e86750bf6ae6,2012-12-24T14:43:05Z,http://a0.twimg.com/profile_images/3008079816/50ab5e43feb5cce346f14421087b9c48_normal.jpeg,TheBronzeBomber,
RT @_EIIiott: awww yeah RT @ESPNNFL: BREAKING: Cowboys at Redskins flexed to Sunday Night Football on NBC - 820pm ET,5b633622a47a1ecec8371b13fba525aa,2012-12-24T14:43:13Z,http://a0.twimg.com/profile_images/1271099115/163796_894142748859_25829699_46750850_6283646_n_normal.jpg,SirJackSprat,
@SimoneBett  - I am back - I am here - go REDSKINS !,8361bbd8b542950b3cdd00016938b400,2012-12-24T14:43:14Z,http://a0.twimg.com/profile_images/395169627/DSC00175_Bob_in_Mill_Valley_0106_normal.jpg,RobertvanL,Quito
Who trynna bet on this redskins cowboys game?,7720a6bf7f8f36b8aeee5a81834ce89e,2012-12-24T14:43:32Z,http://a0.twimg.com/profile_images/2807539010/3c22d74517989a220b1d6d06f8688c18_normal.jpeg,helluvaskinsfan,Quito
#Chargers coming to DC n at #Redskins next season !!! Oh yes !!! I will be THERe!!!!,4b5c5e7c2d1f9d8e4e380144838ea019,2012-12-24T14:43:34Z,http://a0.twimg.com/profile_images/2898333351/90c4eca3cbcd482beafdd9214bedce5b_normal.jpeg,_D_3,Central Time (US & Canada)
@MrHugo27 come on home to the redskins man. Lol,3ee6e9d484fbe05e52d74d1d4b62def0,2012-12-24T14:43:45Z,http://a0.twimg.com/profile_images/2765569238/5bdd8c6158343e3db1fe75614a4cb350_normal.jpeg,Ki2YourHeart_,Eastern Time (US & Canada)
"@Marcel_Brown94 True, but would you still give it RG3 if Redskins don't reach playoffs?",97776415a5d2f85921b3f28ae1deee55,2012-12-24T14:43:48Z,http://a0.twimg.com/profile_images/2850039686/27869f868b9d8fa1ce2dcacf51d619e0_normal.jpeg,namaanulhaq,Amsterdam
Cowboys playoff picture is clear: beat the Redskins next week and they're in http://t.co/rpIsE94m,eae10b258bc570bb88370cbb829baaf4,2012-12-24T14:44:04Z,http://a0.twimg.com/profile_images/2692283351/89e936fad13446ceb67b274e8c2e45dc_normal.jpeg,damostshady45,
"“@C_clarke_3: Retweet if you going to the redskins vs cowboys game.” not to the actual game, but going to watch it if you wanna join.",d7008f4e1cfef79a508a1c9524b77e93,2012-12-24T14:44:04Z,http://a0.twimg.com/profile_images/2314120617/image_normal.jpg,j_h_esterk,Eastern Time (US & Canada)
How about them Redskins though 👌👍💯,8cf6f4c7e14774b3a6234b30c36b3088,2012-12-24T14:44:11Z,http://a0.twimg.com/profile_images/2891381316/2f3603fd52a03092b7f2ed182d4ba082_normal.jpeg,Mii_HONEYBEE,Quito
"@PaulLicini no bc even if the giants have the same record as the redskins, the redskins have better criteria so they need to win the wildcar",a35ae354d1c18367666ee5f5aa6b0f5c,2012-12-24T14:44:22Z,http://a0.twimg.com/profile_images/3010509488/8b1241786fdc367b002694b5ab495ea7_normal.jpeg,Nickciambrone,Atlantic Time (Canada)
RT @GStar__Raw: “@TheJadax: It's our turn #REDSKINS” #NoQuestion,f44621c961cfaa9a8b4f8c252ffc346e,2012-12-24T14:44:30Z,http://a0.twimg.com/profile_images/3011041846/201f026a2f405527795d7d3d1f4b907b_normal.jpeg,TheJadax,Eastern Time (US & Canada)
RG3 reportedly OK to start for Washington Redskins http://t.co/FjezF0Hp,345b8d8d831ba1d23e069fad6c6745dd,2012-12-24T14:44:32Z,http://a0.twimg.com/profile_images/1480333042/was_normal.png,RedskinsWatch,Eastern Time (US & Canada)
Working today 11-4 then off to get my nails done.... gonna Rep my team #HTTR #Redskins #girlproblems,a9076cbd793e79711dff52103b5ce14f,2012-12-24T14:44:50Z,http://a0.twimg.com/profile_images/2552424801/svsqm041poco6vok7haz_normal.jpeg,Saranwnderlnd18,
RT @wordplayy_dre: Cowboys/Redskins game moved to Sunday night slot,15b6e8580150996d25d2be867e1b7f8f,2012-12-24T14:44:59Z,http://a0.twimg.com/profile_images/1651995372/image_normal.jpg,TylerWoodfield,Quito
http://t.co/yf1ajJuG #teamfollowback #NFL #NowPlaying #NowFollowing #RETWEET #Support #shoutout #Salute #Cowboys @BlogTalkRadio_,7f9c241bbaabd25d79c8c1e122acc581,2012-12-24T14:45:12Z,http://a0.twimg.com/profile_images/1958943348/image_normal.jpg,WSJSportstalk,Central Time (US & Canada)
"#Chargers playing #Redskins next season at DC! 
Oh I’m going to that game!!!",7e5251eda7a4bdc00af4f26440216598,2012-12-24T14:45:18Z,http://a0.twimg.com/profile_images/2898333351/90c4eca3cbcd482beafdd9214bedce5b_normal.jpeg,_D_3,Central Time (US & Canada)
Why wouldn't the Redskins have the tiebreaker over Dallas even if Dallas does win? Ties in division. Skins better Division record.,539438e18997e6d05c9093a5ef6ba2e4,2012-12-24T14:46:01Z,http://a0.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,deeheep,
We Will Beat The Redskins. #Cowboysnation,37acaf7770e07c6735b7e10d1bfa2f00,2012-12-24T14:46:10Z,http://a0.twimg.com/profile_images/2989679708/6c065e36f7d32556c5fb7c26d8f3fdd8_normal.jpeg,AEBII_89,Central Time (US & Canada)
"RT @SuperSkin1: If you attend #Redskins games and show up in time for the 2nd Quarter,  please watch at home Sunday Night.  #SNFonNBC",c7fffcaf6ad99ea76dc91f7a245fa7d7,2012-12-24T14:46:37Z,http://a0.twimg.com/profile_images/2871478662/67252ad192ad1a025f32a358c7c1bfa6_normal.jpeg,cr_staples3,Atlantic Time (Canada)
“@boyscomedy: What does a Cowboys fan do after they win an NFL game? Turn off the xbox and go to bed.” @BrandonJL_  hahaha 😂😂,5fc6829ca8d1b22ed7888b7e7bf2a6ce,2012-12-24T14:46:40Z,http://a0.twimg.com/profile_images/2980845606/e204e4d2eb1e0726eb3ba7ffa822812a_normal.jpeg,StevensJonah,
@dallascowboys WELL OUR SECONDARY LOST THE GAME FOR US AGAIN. WAY TO GO DALLAS.,5520a0313510ed85bc2f4a68e2d85b7f,2012-12-24T14:47:07Z,http://a0.twimg.com/sticky/default_profile_images/default_profile_1_normal.png,MichaelBRowe,Mountain Time (US & Canada)
@_TheRealSito cowboys redskins next sunday,beb291fe938fc7bcc97a9a19c18d60fe,2012-12-24T14:47:12Z,http://a0.twimg.com/profile_images/2968465451/362b15ea8354a969499224cb1f4f8362_normal.jpeg,inRICHweTRUST,Quito
@SportsCenter @dallascowboys @redskins Don't forget @RGIII,7fab18a9b2c7c42d1a36fe0eb5ff51e9,2012-12-24T14:47:16Z,http://a0.twimg.com/profile_images/2468981402/image_normal.jpg,ARealistMan,Central Time (US & Canada)
RT @Jarrettjack03: What she said!!! redskins all day RT @TherealTaraji: How about those Skinz?!?! ☝,28aa45bdc9f91b8eec4e6da4b6540873,2012-12-24T14:47:29Z,http://a0.twimg.com/profile_images/3011041846/201f026a2f405527795d7d3d1f4b907b_normal.jpeg,TheJadax,Eastern Time (US & Canada)
"Happy Holidays
  Santa Tracker
  NFL playoff picture
  Dallas Cowboys
  Russell Wilson
  Sound of Music
  Bruno ...  http://t.co/10btWOwP",117027f9c8f3abd4c0393187bd522cdc,2012-12-24T14:47:40Z,http://a0.twimg.com/profile_images/1192058883/what-are-you-looking-for_normal.jpg,HotSearchNow,
"Happy Holidays, Santa Tracker, NFL playoff picture, ...: Happy Holidays
  Santa Tracker
  NFL playoff picture
  Dallas Cowboys
  Russ...",9024ffc90c15b1b3d04d45a4cae8dc9c,2012-12-24T14:47:40Z,http://a0.twimg.com/profile_images/1551199846/google-trends-logo_normal.jpg,HourlyGoogle,
"Happy Holidays
  Santa Tracker
  NFL playoff picture
  Dallas Cowboys
  Russell Wilson
  Sound of Music
  Bruno ...  http://t.co/Ag8B20Sw",2dc5ddfc09603a63c8e92a78b059cc17,2012-12-24T14:47:40Z,http://a0.twimg.com/profile_images/1240276198/googletrendsicon99_normal.jpg,g00gletrends,Eastern Time (US & Canada)
"Trending Online: Happy Holidays
  Santa Tracker
  NFL playoff picture
  Dallas Cowboys
  Russell Wilson
  Sound o...",81ea53939a848f49dc92669ed1c61174,2012-12-24T14:47:41Z,http://a0.twimg.com/profile_images/1851003539/medialinkup-logo-4c_normal.jpg,TheMediaLinkup,
"Happy Holidays
  Santa Tracker
  NFL playoff picture
  Dallas Cowboys
  Russell Wilson
  Sou...  http://t.co/upE1x2FT",97dc2345169f2e1788b481b9c393eb50,2012-12-24T14:47:41Z,http://a0.twimg.com/profile_images/2300878463/Google-Trends-Logo_normal.gif,GoogTrends,Arizona
Week 17: NFL Flexes Dallas Cowboys vs. Washington Redskins Game For Sunday Night Football http://t.co/7SbTREeP via @BallHyped,d9479c0e415717b20710e2aaaa6021b1,2012-12-24T14:47:41Z,http://a0.twimg.com/profile_images/1195908671/rob1_normal.jpg,RobKelley24,Eastern Time (US & Canada)
#Eagles bow out at home to #Redskins: The Morning After  @steveolenski  http://t.co/SGB3ug6u,55573e77f08bae98be0172a78d92e204,2012-12-24T14:47:45Z,http://a0.twimg.com/profile_images/132439801/P2P_SkylineIcon_rgb_1__normal.JPG,Philly2Philly,Eastern Time (US & Canada)
#Knicks #Hoyas #Wolverines #Redskins,9dad1c14bfa060b71341241585b8c50c,2012-12-24T14:47:46Z,http://a0.twimg.com/profile_images/2915057409/7f5d8611a63e5d37dc029d21bf6fea10_normal.jpeg,Lizzs_Lockeroom,Eastern Time (US & Canada)
"RT @g00gletrends: Happy Holidays
  Santa Tracker
  NFL playoff picture
  Dallas Cowboys
  Russell Wilson
  Sound of Music
  Bruno ...  h ...",6f9e6122c8f1907468ce09022826e1e5,2012-12-24T14:48:11Z,http://a0.twimg.com/sticky/default_profile_images/default_profile_6_normal.png,IskarKater,
#Hail to the Redskins #HTTR,a6fdebf03677487927e61b889783182b,2012-12-24T14:48:13Z,http://a0.twimg.com/profile_images/2992280002/c7e1087b598d9420d1dc90924ebcf932_normal.jpeg,TheOnlyDamienB,Central Time (US & Canada)
RT @inRICHweTRUST: @_TheRealSito cowboys redskins next sunday,5ada0dce8fc678812ed63f07a3c372f7,2012-12-24T14:48:25Z,http://a0.twimg.com/profile_images/2974793209/4165e2aa77ec071957196cdee85e2ec2_normal.jpeg,_TheRealSito,
"Eagles vs. Redskins: Final Report Card, Player Grades for Washington | Bleacher Report http://t.co/o5SQNVdy via @bleacherreport",ab6bff1091e54f2611e709474b30da72,2012-12-24T14:48:27Z,http://a0.twimg.com/profile_images/2846944263/515590a749545ea62acf67db340726b9_normal.jpeg,BetBigDC,Eastern Time (US & Canada)
NFC East Showdown Flexed To Prime Time: NEW YORK (AP) — The Dallas Cowboys-Washington Redskins game that will de... http://t.co/fJQO5ta8,1ae6f73cfe5b2d70989ba2845fb99b0f,2012-12-24T14:48:34Z,http://a0.twimg.com/profile_images/1658641159/wilson_football-953_normal.jpg,FootballTerra,
Damn right! RT @dallascowboys: RT @ESPNNFL: BREAKING: Cowboys at Redskins flexed to Sunday Night Football on NBC - 820pm ET,a3fda6ca8eedf69b30300d3c2be11a06,2012-12-24T14:48:51Z,http://a0.twimg.com/profile_images/1185754806/twitter__640x480__normal.jpg,kappalouie,Mountain Time (US & Canada)
@ESPN_FirstTake Washington Redskins.,fef527099b3a0aa8eec316fa20bdb43d,2012-12-24T14:48:56Z,http://a0.twimg.com/profile_images/2968388870/c8b44ddba20be5f7ac4582576fc4e953_normal.jpeg,jray2414,
I have always hated redskins but I'd be a complete hater to talk shit bein they have potential this season RG3 has heart. Nothin but respect,acb34cfa3d6875fd3a2a1d4b50ea5f09,2012-12-24T14:48:58Z,http://a0.twimg.com/profile_images/2993431890/9e1cc95ef1d23575189e19bc28aadb68_normal.png,Suck_Mi_Pum_Pum,Quito
"""If the #Redskins lose..."" Yeah right! You wish #cowgirls @TheHogsdotNet @NoeSkin @RedskinsPonch #HTTR #RedskinsTalk",4e9e7c9ddc46fe958d620615900c0dc0,2012-12-24T14:48:58Z,http://a0.twimg.com/profile_images/2993565410/a0c56ec55ad60ee1fcdef967e82e035d_normal.jpeg,rdragonne,Central Time (US & Canada)
@SportsCenter @dallascowboys @Redskins I could have said that.....and he list yesterday right? Come on!,5ba7e89557f79ad5dbc1228090d661ef,2012-12-24T14:49:06Z,http://a0.twimg.com/profile_images/3011581404/dfc73b9ff5943fd2c7882e35f9b6136d_normal.jpeg,daraiderx,
no caps RT @Lizzs_Lockeroom: #Knicks #Hoyas #Wolverines #Redskins,3230cfdffe8f501e7bb75c314bf3255b,2012-12-24T14:49:18Z,http://a0.twimg.com/profile_images/2933281304/df90643e99720e529d1b2dfc6572d80c_normal.png,ImThatRealMF,Eastern Time (US & Canada)
#Redskins-#Cowboys Week 17 game is moved to prime time on NBC: http://t.co/GWJFWRud,bfdcdd96a63e9f576e077163497f4b60,2012-12-24T14:49:25Z,http://a0.twimg.com/profile_images/2785404462/efb96615511876b5f8fc4138c5338256_normal.jpeg,TheWaiverHounds,Pacific Time (US & Canada)
RT @kita_skinsbaby: ITS A GOOD DAY TO BE A REDSKINS FAN #HTTR #HAILYEAH,c8445a3a6c1fd29021ba3f53e7a14d0f,2012-12-24T14:49:26Z,http://a0.twimg.com/profile_images/2944073943/2bde4653598d69f0b8771333473d9933_normal.jpeg,Reddslim,
NFL flexes Dallas Cowboys-Washington Redskins game http://t.co/TO8JZmNt,8cd8fe9dfbec4a8c7b93e360df82da0f,2012-12-24T14:49:43Z,http://a0.twimg.com/profile_images/1480333042/was_normal.png,RedskinsWatch,Eastern Time (US & Canada)
Make da playoffs first lolRT @Ki2YourHeart_: @MrHugo27 come on home to the redskins man. Lol,823eb2d55226061ffeb12112b4fa876c,2012-12-24T14:49:46Z,http://a0.twimg.com/profile_images/2535174645/xzcb3z826meld17kkxn2_normal.jpeg,MrHugo27,Eastern Time (US & Canada)
It's fin to get REAL at FedEx on Sunday night #HTTR #RG3TV #Redskins,29cb0c86c6b829bb51f5adc499fd1b88,2012-12-24T14:49:47Z,http://a0.twimg.com/profile_images/3013623130/0a611cadb9e2153f038d2c8214f7bdeb_normal.jpeg,Tr3y__,Quito
RT @StevensJonah: “@boyscomedy: What does a Cowboys fan do after they win an NFL game? Turn off the xbox and go to bed.” @BrandonJL_  ha ...,edb70c7df21262a1e4a72c9a0030b0f5,2012-12-24T14:49:48Z,http://a0.twimg.com/profile_images/2787161001/e8fe8b581d62e9436b57eda78a0815f3_normal.jpeg,BrandonJL_,
RT @Suck_Mi_Pum_Pum: I have always hated redskins but I'd be a complete hater to talk shit bein they have potential this season RG3 has  ...,0de1c5cc837ada9d68b64cca61aee9e2,2012-12-24T14:50:01Z,http://a0.twimg.com/profile_images/3008405462/40cc971f73d7f2077e8172f1ce704b64_normal.jpeg,aye_four,Central Time (US & Canada)
I cool with Georgetown but that's where it stops Lol RT @Lizzs_Lockeroom: #Knicks #Hoyas #Wolverines #Redskins,647327c40d38379ac8efc43ab0171be8,2012-12-24T14:50:09Z,http://a0.twimg.com/profile_images/2596953840/2mpwo5g8hxr4qttty1l3_normal.jpeg,DerrickNtheCity,Central Time (US & Canada)
"@Redskins were going to win on sunday, but if we don't, who is the divisional champ? #RedskinsNation",6268d403329a00370a33f598a36bd9af,2012-12-24T14:50:31Z,http://a0.twimg.com/profile_images/2918846364/77646ac20e0544d8e4d9c2f24dd5021c_normal.jpeg,JAntonio_Garcia,Guadalajara
He's still Romo. He'll find a way to lose. @SportsCenter @dallascowboys @Redskins,2000147105ac7be541773af8958a1a88,2012-12-24T14:50:35Z,http://a0.twimg.com/profile_images/2981540781/a8fb93e4c129007328c03a3045b40f8e_normal.jpeg,Mao_401,
@TheJadax #REDSKINS #notfollowed #HTTR,9258056c4bff4a86d325fec5db70d06c,2012-12-24T14:50:40Z,http://a0.twimg.com/profile_images/2944073943/2bde4653598d69f0b8771333473d9933_normal.jpeg,Reddslim,
Even though we lost yesterday... We always make shit interesting. BUT we can not fall to far behind the redskins. Like game one against em.,771b24c549c6ff5b15627df5edbf50b0,2012-12-24T14:50:42Z,http://a0.twimg.com/profile_images/2980872850/9a6209aa15ddc0951c61c4b29c6567e5_normal.jpeg,DrT3XM3X,Eastern Time (US & Canada)
“@TheJadax #REDSKINS fans let me know if I'm not following back”<<get me,3df240d52711414d65383c4460ef0445,2012-12-24T14:50:47Z,http://a0.twimg.com/profile_images/2992999028/9adff852b02cec337f22ba048979f3c9_normal.jpeg,Steezy_Mane,Quito
Cowboys vs Redskins has been moved to Sunday night football 😁,bc43ab815739f1b9bd3d7706a21c5889,2012-12-24T14:50:48Z,http://a0.twimg.com/profile_images/2997178365/81d047ee6fae895c93c69b2dce81b4f5_normal.jpeg,hdove2014,
RT @Lizzs_Lockeroom: #Knicks #Hoyas #Wolverines #Redskins,76a6991312fd7a208969fc7b6c033cac,2012-12-24T14:50:49Z,http://a0.twimg.com/profile_images/2836531032/90df9768d0119c663771fafaa32923f2_normal.jpeg,ITSDREWBABY,Eastern Time (US & Canada)
@Sinclair_Alex the redskins Dallas game is a 1 o'clock start! Why do they do this to me,234fe1221a4e98f6675ab339c232a4c1,2012-12-24T14:50:52Z,http://a0.twimg.com/profile_images/2726744315/ab5e0278f1f961c034dfc281e5f0abff_normal.jpeg,dominicmorley1,
"Because some have asked, if Chicago and Minnesota lose Sunday, the #Redskins are in regardless of whether they beat Dallas or not.",2328c1c6c1f39ea7bcd10b567970e0c0,2012-12-24T14:51:00Z,http://a0.twimg.com/profile_images/1186588281/thumb_normal.jpg,HomerMcFanboy,Eastern Time (US & Canada)
"Faltou combinar isso com RG3 RT @Louidy_: @nfldeboteco 100%, Os Cowboys não perdem para o redskins",b6044745418612852a70781412e65e44,2012-12-24T14:51:05Z,http://a0.twimg.com/profile_images/1605276339/nfl_de_boteco_logo_normal.png,nfldeboteco,
"RT @MFORREST_SR: #HailYeah “@Redskins: Mission ""#BeatPhilly for Six Straight Wins"" Accomplished! #HTTR #RedskinsNation http://t.co/F1Xtal6m”",b9cdc43e8a6f0c27d6b77c5569c3f7b7,2012-12-24T14:51:14Z,http://a0.twimg.com/profile_images/2992280002/c7e1087b598d9420d1dc90924ebcf932_normal.jpeg,TheOnlyDamienB,Central Time (US & Canada)
"RT @rdragonne: ""If the #Redskins lose..."" Yeah right! You wish #cowgirls @TheHogsdotNet @NoeSkin @RedskinsPonch #HTTR #RedskinsTalk",45e3e9ac04f7f5cdb37c8c7a6862a829,2012-12-24T14:51:17Z,http://a0.twimg.com/profile_images/2982431699/9d5d6387df2b38bcfaf7a9d8d8429ad6_normal.jpeg,miguelesses,Central Time (US & Canada)
PLÈEEEEEÈEEEEEEEASE ket Tanny get canned...Please ALSO let them not sign Vick or the Redskins old GM,cd01df4040e5e29be3653e9022053b84,2012-12-24T14:51:39Z,http://a0.twimg.com/profile_images/2587620523/8a04hen054s4xrpoabaa_normal.gif,novaNYsports,Eastern Time (US & Canada)
@SportsCenter @dallascowboys @Redskins. The dude is playing lights out.  Rob Ryan will come up with a great plan to stop RGIII,e4b51a624733e12a90d09fc9075a64b5,2012-12-24T14:51:52Z,http://a0.twimg.com/profile_images/1405185546/crown_normal.jpg,TPDDavis,Eastern Time (US & Canada)
"Redskins,Lakers are the best",4e7368e0a14883649fe0c1e7f85b1293,2012-12-24T14:51:58Z,http://a0.twimg.com/profile_images/3009314594/aeeeb373f365436db227ffd78b4c275c_normal.png,Its_ShowwTyme,Atlantic Time (Canada)
"RT @HomerMcFanboy: ... if Chicago AND Minnesota lose Sunday, the #Redskins are in regardless of whether they beat Dallas or not.",9491404182fe7ade3c4e00cabaf0d398,2012-12-24T14:51:58Z,http://a0.twimg.com/profile_images/3013623130/0a611cadb9e2153f038d2c8214f7bdeb_normal.jpeg,Tr3y__,Quito
@Giiiles don't feed me that. You and I both know the only reason you RTed that was cause it was bad about the Redskins.,c6d499b55dcae843c80a557264079495,2012-12-24T14:52:15Z,http://a0.twimg.com/profile_images/2914858275/47d38721c85121637c066c405c3e1d89_normal.jpeg,SMALLZ_GLEESH,Eastern Time (US & Canada)
#Google #Hot #News Dallas Cowboys: Players Who Must Step Up in Tell-All Game Against Redskins http://t.co/BUMq6nLB #TeamFollowBack YANews,d7df394ca7ea24e3f10d5ffde46d4e35,2012-12-24T14:52:18Z,http://a0.twimg.com/profile_images/1839613331/195934486082_normal.jpg,Georgetta_Iwane,Alaska
RT @SimplyTheeBestt: MY REDSKINS WON. COWBOYS LOST & THE GIANTS TAKING THIS L. Good Sunday #HTTR,eda94a416831878991b43a0c0a3018e5,2012-12-24T14:52:24Z,http://a0.twimg.com/profile_images/2993279525/74a9b097f7e2eaf24b445e56b657a977_normal.jpeg,FuckChipp,Central Time (US & Canada)
@JiggaGstylz @espnnfl @dallascowboys @redskins I believe it's the perfect turn of events,929ef1718da1eb684d771066bb752cbf,2012-12-24T14:52:24Z,http://a0.twimg.com/profile_images/2866790695/fce764f83108a1ef084ef7704109139f_normal.jpeg,jmariedowns,Central Time (US & Canada)
